Time	440.141000
0.001000	0.128745
0.002000	0.126519
0.003000	0.124367
0.004000	0.124258
0.005000	0.123637
0.006000	0.123542
0.007000	0.122655
0.008000	0.121674
0.009000	0.121391
0.010000	0.120240
0.011000	0.120382
0.012000	0.120258
0.013000	0.118529
0.014000	0.118183
0.015000	0.117572
0.016000	0.117323
0.017000	0.116683
0.018000	0.116152
0.019000	0.115606
0.020000	0.115326
0.021000	0.114455
0.022000	0.113680
0.023000	0.113681
0.024000	0.113417
0.025000	0.113307
0.026000	0.112889
0.027000	0.112642
0.028000	0.112162
0.029000	0.112039
0.030000	0.111530
0.031000	0.111282
0.032000	0.110959
0.033000	0.110575
0.034000	0.110821
0.035000	0.110543
0.036000	0.110529
0.037000	0.110159
0.038000	0.110514
0.039000	0.110729
0.040000	0.109944
0.041000	0.110283
0.042000	0.109852
0.043000	0.109914
0.044000	0.109976
0.045000	0.109931
0.046000	0.109668
0.047000	0.110068
0.048000	0.110160
0.049000	0.109591
0.050000	0.109714
0.051000	0.109376
0.052000	0.109208
0.053000	0.109592
0.054000	0.109730
0.055000	0.109223
0.056000	0.109838
0.057000	0.109823
0.058000	0.109544
0.059000	0.109346
0.060000	0.109775
0.061000	0.109146
0.062000	0.109468
0.063000	0.109775
0.064000	0.109484
0.065000	0.109160
0.066000	0.109346
0.067000	0.108977
0.068000	0.108825
0.069000	0.108992
0.070000	0.109575
0.071000	0.108839
0.072000	0.109270
0.073000	0.109361
0.074000	0.109269
0.075000	0.108763
0.076000	0.109162
0.077000	0.109237
0.078000	0.109176
0.079000	0.108732
0.080000	0.108961
0.081000	0.109161
0.082000	0.109145
0.083000	0.109621
0.084000	0.109253
0.085000	0.108993
0.086000	0.108945
0.087000	0.109360
0.088000	0.109084
0.089000	0.109498
0.090000	0.109744
0.091000	0.109299
0.092000	0.109145
0.093000	0.109959
0.094000	0.109498
0.095000	0.109729
0.096000	0.109483
0.097000	0.109591
0.098000	0.109483
0.099000	0.109636
0.100000	0.109790
0.101000	0.109697
0.102000	0.109974
0.103000	0.109421
0.104000	0.110190
0.105000	0.110005
0.106000	0.109620
0.107000	0.109836
0.108000	0.109759
0.109000	0.109728
0.110000	0.109974
0.111000	0.110113
0.112000	0.109943
0.113000	0.110005
0.114000	0.109928
0.115000	0.110251
0.116000	0.110328
0.117000	0.110344
0.118000	0.110067
0.119000	0.110313
0.120000	0.110267
0.121000	0.110282
0.122000	0.110621
0.123000	0.110744
0.124000	0.110436
0.125000	0.110851
0.126000	0.110760
0.127000	0.110760
0.128000	0.111144
0.129000	0.110760
0.130000	0.110636
0.131000	0.110990
0.132000	0.110729
0.133000	0.110790
0.134000	0.111437
0.135000	0.110867
0.136000	0.111360
0.137000	0.111221
0.138000	0.111345
0.139000	0.111421
0.140000	0.111406
0.141000	0.111422
0.142000	0.111514
0.143000	0.111344
0.144000	0.111391
0.145000	0.111329
0.146000	0.111483
0.147000	0.111977
0.148000	0.111391
0.149000	0.111807
0.150000	0.111869
0.151000	0.111498
0.152000	0.111637
0.153000	0.112301
0.154000	0.111838
0.155000	0.112224
0.156000	0.111884
0.157000	0.111746
0.158000	0.112332
0.159000	0.112255
0.160000	0.111838
0.161000	0.112038
0.162000	0.112689
0.163000	0.111977
